sub_id,group,day,block,sequence_type,mean_rt,prop_correct
24,older,6,24,random,621.01,0.9663
24,older,7,25,predictable,567.98,0.9396
24,older,7,26,random,634.61,0.9163
24,older,7,27,predictable,559.17,0.9706
24,older,7,28,random,625.39,0.9468
24,older,8,29,predictable,551.59,0.9544
24,older,8,30,random,602.98,0.9583
24,older,8,31,predictable,576.69,0.9837
24,older,8,32,random,622.22,0.9085
24,older,9,33,predictable,547.73,0.9278
24,older,9,34,random,631.3,0.8882
24,older,9,35,predictable,582.15,0.9946
24,older,9,36,random,644.91,0.9081
24,older,10,37,predictable,559.28,0.8779
24,older,10,38,random,608.59,0.932
24,older,10,39,predictable,569.66,0.9254
24,older,10,40,random,612.08,0.9538
24,older,11,41,predictable,528.58,0.8647
24,older,11,42,random,590.59,0.8736
24,older,11,43,predictable,535.18,0.9309
24,older,11,44,random,613.34,0.8916
24,older,12,45,predictable,529.48,0.9312
24,older,12,46,random,608.16,0.902
24,older,12,47,predictable,592.02,0.9821
24,older,12,48,random,598.82,0.983
24,older,13,49,predictable,583.15,0.9263
24,older,13,50,random,604.85,0.9015
24,older,13,51,predictable,577.42,0.9657
24,older,13,52,random,606.45,0.9216
24,older,14,53,predictable,537.61,0.925
24,older,14,54,random,591.36,0.9321
24,older,14,55,predictable,528.35,0.9484
24,older,14,56,random,653.93,0.9056
24,older,15,57,predictable,556.64,0.9503
24,older,15,58,random,602.34,0.9453
24,older,15,59,predictable,541.81,0.9324
24,older,15,60,random,674.64,0.9257
25,older,1,1,predictable,487.51,0.9034
25,older,1,2,random,515.59,0.9201
25,older,1,3,predictable,478.79,0.9282
25,older,1,4,random,528.01,0.8664
25,older,2,5,predictable,528.45,0.9024
25,older,2,6,random,533.13,0.9205
25,older,2,7,predictable,507.89,0.8989
25,older,2,8,random,518.63,0.8791
25,older,3,9,predictable,503.7,0.9411
25,older,3,10,random,507.3,0.9419
25,older,3,11,predictable,513.08,0.9906
25,older,3,12,random,494.95,0.8872
25,older,4,13,predictable,487.89,0.8821
25,older,4,14,random,491.83,0.9449
25,older,4,15,predictable,467.36,0.9234
25,older,4,16,random,529.32,0.8678
25,older,5,17,predictable,456.97,0.9696
25,older,5,18,random,533.57,0.8634
25,older,5,19,predictable,475.42,0.9892
25,older,5,20,random,548.6,0.8875
25,older,6,21,predictable,487.88,0.9329
25,older,6,22,random,519.95,0.9418
25,older,6,23,predictable,441.64,0.9145
25,older,6,24,random,489.68,0.8806
25,older,7,25,predictable,473.65,0.986
25,older,7,26,random,555.22,0.8492
25,older,7,27,predictable,474.34,0.9167
25,older,7,28,random,489.22,0.9335
25,older,8,29,predictable,461.78,0.9534
25,older,8,30,random,488.13,0.8942
25,older,8,31,predictable,451.77,0.9696
25,older,8,32,random,511.89,0.96
25,older,9,33,predictable,442.78,0.9522
25,older,9,34,random,504.3,0.8738
25,older,9,35,predictable,449.83,0.9535
25,older,9,36,random,518.52,0.8898
25,older,10,37,predictable,470.0,0.8873
25,older,10,38,random,526.68,0.9391
25,older,10,39,predictable,462.47,0.9283
25,older,10,40,random,517.58,0.9775
25,older,11,41,predictable,477.35,0.9605
25,older,11,42,random,542.04,0.8979
25,older,11,43,predictable,493.46,0.9141
25,older,11,44,random,521.7,0.8697
25,older,12,45,predictable,442.04,0.9185
25,older,12,46,random,506.15,0.949
25,older,12,47,predictable,432.76,0.9571
25,older,12,48,random,512.14,0.9131
25,older,13,49,predictable,458.15,0.9466
25,older,13,50,random,489.47,0.8788
25,older,13,51,predictable,428.39,0.9718
25,older,13,52,random,481.32,0.9316
25,older,14,53,predictable,455.12,0.9688
25,older,14,54,random,520.48,0.9603
25,older,14,55,predictable,450.63,0.9273
25,older,14,56,random,537.27,0.9242
25,older,15,57,predictable,426.04,0.893
25,older,15,58,random,499.16,0.9097
25,older,15,59,predictable,435.13,0.93
25,older,15,60,random,528.3,0.9164
26,older,1,1,predictable,508.48,0.9739
26,older,1,2,random,495.31,0.8794
26,older,1,3,predictable,467.11,0.9005
26,older,1,4,random,504.63,0.9342
26,older,2,5,predictable,473.87,0.909
26,older,2,6,random,507.59,0.89
26,older,2,7,predictable,450.82,0.9627
26,older,2,8,random,511.18,0.9112
26,older,3,9,predictable,474.75,0.975
26,older,3,10,random,490.11,0.9426
26,older,3,11,predictable,448.55,0.9465
26,older,3,12,random,528.34,0.8732
26,older,4,13,predictable,481.11,0.9564
26,older,4,14,random,514.24,0.9645
26,older,4,15,predictable,478.11,0.9176
26,older,4,16,random,491.9,0.8874
26,older,5,17,predictable,480.96,0.9619
26,older,5,18,random,515.49,0.9262
26,older,5,19,predictable,448.37,0.9952
26,older,5,20,random,519.63,0.8768
26,older,6,21,predictable,449.98,0.9254
26,older,6,22,random,515.51,0.9392
26,older,6,23,predictable,485.8,0.9825
26,older,6,24,random,529.16,0.9625
26,older,7,25,predictable,439.51,0.9357
26,older,7,26,random,568.92,0.8659
26,older,7,27,predictable,438.77,0.9314
26,older,7,28,random,502.1,0.8737
26,older,8,29,predictable,422.75,0.9821
26,older,8,30,random,533.15,0.8994
26,older,8,31,predictable,435.84,0.8843
26,older,8,32,random,504.96,0.9084
26,older,9,33,predictable,436.13,0.8997
26,older,9,34,random,496.83,0.9871
26,older,9,35,predictable,455.04,0.953
26,older,9,36,random,543.31,0.938
26,older,10,37,predictable,417.52,0.9673
26,older,10,38,random,508.6,0.9592
26,older,10,39,predictable,436.0,0.8988
26,older,10,40,random,504.71,0.908
26,older,11,41,predictable,437.44,0.9533
26,older,11,42,random,495.05,0.9113
26,older,11,43,predictable,445.16,1.0
26,older,11,44,random,521.26,0.8685
26,older,12,45,predictable,435.69,0.916
26,older,12,46,random,451.63,0.8912
26,older,12,47,predictable,447.09,0.9826
26,older,12,48,random,482.77,0.9261
26,older,13,49,predictable,466.59,0.9104
26,older,13,50,random,508.59,0.8445
26,older,13,51,predictable,425.34,0.9452
26,older,13,52,random,512.43,0.9176
26,older,14,53,predictable,415.2,0.9247
26,older,14,54,random,528.25,0.9413
26,older,14,55,predictable,413.22,0.8908
26,older,14,56,random,496.75,0.9183
26,older,15,57,predictable,455.78,0.9438
26,older,15,58,random,539.01,0.9319
26,older,15,59,predictable,412.98,0.9474
26,older,15,60,random,498.39,0.9408
27,older,1,1,predictable,537.73,0.9508
27,older,1,2,random,598.77,0.9119
27,older,1,3,predictable,572.19,0.946
27,older,1,4,random,576.54,0.9322
27,older,2,5,predictable,567.2,0.9678
27,older,2,6,random,544.64,0.8803
27,older,2,7,predictable,576.95,0.9529
27,older,2,8,random,553.78,0.8804
27,older,3,9,predictable,515.94,0.9371
27,older,3,10,random,575.09,0.9053
27,older,3,11,predictable,554.21,0.9539
27,older,3,12,random,575.11,0.939
27,older,4,13,predictable,608.55,0.9809
27,older,4,14,random,553.94,0.9333
27,older,4,15,predictable,526.67,0.9709
27,older,4,16,random,542.57,0.9372
27,older,5,17,predictable,571.84,0.9178
27,older,5,18,random,575.35,0.8794
27,older,5,19,predictable,542.83,0.8926
27,older,5,20,random,561.0,0.9425
27,older,6,21,predictable,533.2,0.8886
27,older,6,22,random,560.5,0.8942
27,older,6,23,predictable,531.37,0.9363
27,older,6,24,random,563.57,0.9504
27,older,7,25,predictable,549.55,0.9043
27,older,7,26,random,584.54,0.9708
27,older,7,27,predictable,563.35,0.994
27,older,7,28,random,538.11,0.8989
27,older,8,29,predictable,533.66,0.8999
27,older,8,30,random,549.57,0.9487
27,older,8,31,predictable,551.08,0.9022
27,older,8,32,random,582.92,0.9275
27,older,9,33,predictable,510.6,0.87
27,older,9,34,random,595.94,0.9318
27,older,9,35,predictable,538.38,0.9363
27,older,9,36,random,558.61,0.9042
27,older,10,37,predictable,551.93,0.9308
27,older,10,38,random,562.05,0.9231
27,older,10,39,predictable,545.84,0.9534
27,older,10,40,random,551.22,0.9298
27,older,11,41,predictable,533.58,0.9124
27,older,11,42,random,561.15,0.9111
27,older,11,43,predictable,518.76,0.945
27,older,11,44,random,521.73,0.9052
27,older,12,45,predictable,556.34,0.9557
27,older,12,46,random,576.32,0.9176
27,older,12,47,predictable,524.89,0.829
27,older,12,48,random,601.14,0.9323
27,older,13,49,predictable,561.45,0.9644
27,older,13,50,random,560.63,0.8785
27,older,13,51,predictable,544.13,0.9773
27,older,13,52,random,570.75,0.9064
27,older,14,53,predictable,511.53,0.9865
27,older,14,54,random,580.53,0.8778
27,older,14,55,predictable,534.86,0.962
27,older,14,56,random,586.11,0.9201
27,older,15,57,predictable,544.93,0.9148
27,older,15,58,random,557.64,0.8996
27,older,15,59,predictable,517.89,0.9467
27,older,15,60,random,582.53,0.9012
28,older,1,1,predictable,620.9,0.9171
28,older,1,2,random,619.86,0.9285
28,older,1,3,predictable,603.93,0.923
28,older,1,4,random,593.16,0.9255
28,older,2,5,predictable,558.01,0.9621
28,older,2,6,random,581.65,0.9779
28,older,2,7,predictable,600.88,0.9551
28,older,2,8,random,595.94,0.9279
28,older,3,9,predictable,564.7,0.954
28,older,3,10,random,607.39,0.9099
28,older,3,11,predictable,580.59,0.9253
28,older,3,12,random,628.86,0.91
28,older,4,13,predictable,569.74,0.9358
28,older,4,14,random,628.84,0.9128
28,older,4,15,predictable,547.57,0.9373
28,older,4,16,random,604.95,0.886
28,older,5,17,predictable,540.22,0.9469
28,older,5,18,random,615.42,0.9131
28,older,5,19,predictable,533.07,0.9661
28,older,5,20,random,604.77,0.9097
28,older,6,21,predictable,500.87,0.8907
28,older,6,22,random,605.85,0.9269
28,older,6,23,predictable,528.06,0.9376
28,older,6,24,random,591.34,0.9288
28,older,7,25,predictable,492.97,0.9215
28,older,7,26,random,584.27,0.939
28,older,7,27,predictable,540.53,0.9837
28,older,7,28,random,595.23,0.9337
28,older,8,29,predictable,539.88,0.9805
28,older,8,30,random,588.56,0.9029
28,older,8,31,predictable,533.29,0.9001
28,older,8,32,random,613.13,0.9177
28,older,9,33,predictable,533.47,0.9286
28,older,9,34,random,624.87,0.907
28,older,9,35,predictable,536.22,0.8867
28,older,9,36,random,631.97,0.9272
28,older,10,37,predictable,507.61,0.9078
28,older,10,38,random,575.83,0.9093
28,older,10,39,predictable,507.17,0.9148
28,older,10,40,random,612.83,0.9007
28,older,11,41,predictable,524.33,0.9199
28,older,11,42,random,629.73,0.9427
28,older,11,43,predictable,525.54,0.9517
28,older,11,44,random,629.17,0.9187
28,older,12,45,predictable,523.26,0.9386
28,older,12,46,random,604.16,0.9408
28,older,12,47,predictable,556.01,0.9579
28,older,12,48,random,622.85,0.9084
28,older,13,49,predictable,545.42,0.8827
28,older,13,50,random,575.13,0.9092
28,older,13,51,predictable,490.42,0.9225
28,older,13,52,random,593.12,0.8476
28,older,14,53,predictable,487.05,0.9225
28,older,14,54,random,592.3,0.9472
28,older,14,55,predictable,494.59,0.8941
28,older,14,56,random,635.67,0.8998
28,older,15,57,predictable,479.86,0.9421
28,older,15,58,random,577.45,0.8906
28,older,15,59,predictable,539.79,0.9447
28,older,15,60,random,599.37,0.9261
29,older,1,1,predictable,658.86,0.9241
29,older,1,2,random,694.32,0.9167
29,older,1,3,predictable,701.14,0.9158
29,older,1,4,random,684.43,0.8455
29,older,2,5,predictable,645.85,0.8916
29,older,2,6,random,637.5,0.8739
29,older,2,7,predictable,652.38,0.8941
29,older,2,8,random,674.49,0.9552
29,older,3,9,predictable,646.77,0.9397
29,older,3,10,random,657.87,0.9389
29,older,3,11,predictable,613.3,0.9106
29,older,3,12,random,680.21,0.8886
29,older,4,13,predictable,624.7,0.9444
29,older,4,14,random,652.66,0.8682
29,older,4,15,predictable,668.68,0.9905
29,older,4,16,random,688.47,0.9004
29,older,5,17,predictable,639.62,0.9454
29,older,5,18,random,639.74,0.9191
29,older,5,19,predictable,616.98,0.9315
29,older,5,20,random,695.12,0.9118
29,older,6,21,predictable,614.1,0.9229
29,older,6,22,random,663.58,0.899
29,older,6,23,predictable,634.69,0.9698
29,older,6,24,random,671.19,0.8871
29,older,7,25,predictable,628.63,0.9311
29,older,7,26,random,656.07,0.9565
29,older,7,27,predictable,650.24,0.9715
29,older,7,28,random,638.4,0.958
29,older,8,29,predictable,634.62,0.9722
29,older,8,30,random,684.73,0.9358
29,older,8,31,predictable,646.06,1.0
29,older,8,32,random,681.69,0.9483
29,older,9,33,predictable,581.01,0.924
29,older,9,34,random,665.32,0.8899
29,older,9,35,predictable,608.04,0.8854
29,older,9,36,random,672.38,0.9654
29,older,10,37,predictable,595.15,0.9452
29,older,10,38,random,696.93,0.9316
29,older,10,39,predictable,606.56,0.9103
29,older,10,40,random,665.24,0.8451
29,older,11,41,predictable,605.72,0.9233
29,older,11,42,random,667.99,0.9041
29,older,11,43,predictable,643.36,0.9102
29,older,11,44,random,677.82,0.9811
29,older,12,45,predictable,669.04,0.9563
29,older,12,46,random,654.06,0.9206
29,older,12,47,predictable,601.96,0.9802
29,older,12,48,random,690.38,0.9199
29,older,13,49,predictable,586.26,0.9063
29,older,13,50,random,682.01,0.9423
29,older,13,51,predictable,646.2,0.9089
29,older,13,52,random,644.36,0.9108
29,older,14,53,predictable,613.11,0.9148
29,older,14,54,random,651.96,0.9342
29,older,14,55,predictable,611.93,0.9535
29,older,14,56,random,670.07,0.9185
29,older,15,57,predictable,624.94,0.9429
29,older,15,58,random,647.74,0.9015
29,older,15,59,predictable,625.72,0.988
29,older,15,60,random,672.82,0.893
30,older,1,1,predictable,500.37,0.9465
30,older,1,2,random,569.77,0.9256
30,older,1,3,predictable,534.6,0.9747
30,older,1,4,random,587.08,0.9107
30,older,2,5,predictable,521.98,0.9288
30,older,2,6,random,576.24,0.9389
30,older,2,7,predictable,540.47,0.9587
30,older,2,8,random,583.41,0.9891
30,older,3,9,predictable,514.95,0.9418
30,older,3,10,random,558.62,0.8672
30,older,3,11,predictable,508.48,0.9381
30,older,3,12,random,521.91,0.9876
30,older,4,13,predictable,522.25,0.945
30,older,4,14,random,533.81,0.9569
30,older,4,15,predictable,517.39,0.9014
30,older,4,16,random,528.64,0.9684
30,older,5,17,predictable,554.21,0.9001
30,older,5,18,random,561.75,0.9282
30,older,5,19,predictable,494.43,0.9225
30,older,5,20,random,558.87,0.9238
30,older,6,21,predictable,461.37,0.9431
30,older,6,22,random,566.76,0.9368
30,older,6,23,predictable,486.64,0.9417
30,older,6,24,random,600.21,0.9233
30,older,7,25,predictable,452.65,1.0
30,older,7,26,random,563.51,0.9033
30,older,7,27,predictable,476.01,0.8884
30,older,7,28,random,550.58,0.9326
30,older,8,29,predictable,487.24,0.9479
30,older,8,30,random,563.99,0.9793
30,older,8,31,predictable,467.45,0.9092
30,older,8,32,random,557.09,0.9338
30,older,9,33,predictable,466.51,0.9413
30,older,9,34,random,536.33,0.9474
30,older,9,35,predictable,478.53,0.9038
30,older,9,36,random,556.63,0.9235
30,older,10,37,predictable,445.29,0.9602
30,older,10,38,random,591.02,0.9772
30,older,10,39,predictable,458.74,0.941
30,older,10,40,random,597.86,0.9263
30,older,11,41,predictable,449.4,0.9216
30,older,11,42,random,537.79,0.9512
30,older,11,43,predictable,458.66,0.9118
30,older,11,44,random,551.83,0.9281
30,older,12,45,predictable,488.74,0.9005
30,older,12,46,random,580.8,0.9924
30,older,12,47,predictable,445.9,0.9468
30,older,12,48,random,567.21,0.8859
30,older,13,49,predictable,461.56,0.9187
30,older,13,50,random,574.05,0.9046
30,older,13,51,predictable,470.02,0.9319
30,older,13,52,random,535.39,0.9036
30,older,14,53,predictable,448.9,0.9373
30,older,14,54,random,493.5,0.9872
30,older,14,55,predictable,446.48,0.9407
30,older,14,56,random,574.87,0.9758
30,older,15,57,predictable,459.98,0.9258
30,older,15,58,random,553.27,0.9368
30,older,15,59,predictable,451.34,0.9541
30,older,15,60,random,578.57,0.9241
